Museum ID,Museum Name,Museum Type,Institution Name,City (Administrative Location),State (Administrative Location),Street Address (Physical Location),City (Physical Location),State (Physical Location),Income,Revenue
8405100671,LIBRARY GALLERY,ART MUSEUM,,WISE,VA,,,,0.0,0.0
8405100672,LIBRARY OF VIRGINIA,HISTORIC PRESERVATION,,RICHMOND,VA,,,,2267525.0,739337.0
8405100330,LINCOLN AT THE CROSSROADS ALLIANCE,HISTORIC PRESERVATION,,FALLS CHURCH,VA,,,,0.0,0.0
8405100254,LINCOLN SOCIETY OF VIRGINIA,HISTORIC PRESERVATION,,HARRISONBURG,VA,,,,0.0,0.0
8405100356,LIVING LEGENDS OF ALEXANDRIA,HISTORIC PRESERVATION,,ALEXANDRIA,VA,PO BOX 10485,ALEXANDRIA,VA,56803.0,46165.0
8405100865,LONGSTREETS CORP,HISTORIC PRESERVATION,,YORKTOWN,VA,,,,0.0,0.0
8409503604,LORA ROBINS GALLERY OF DESIGN FROM NATURE,ART MUSEUM,UNIVERSITY OF RICHMOND,RICHMOND,VA,,,,807037924.0,0.0
8405100104,LOUDON MUSEUM INC. 1,GENERAL MUSEUM,,LEESBURG,VA,16 LOUDOUN STREET SOUTHWEST,LEESBURG,VA,0.0,0.0
8405100473,LOUDOUN COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,LEESBURG,VA,,,,0.0,0.0
8405100866,LOUDOUN HERITAGE FARM MUSEUM,HISTORY MUSEUM,,STERLING,VA,,,,260909.0,227382.0
8405100395,LOUDOUN LAURELS,HISTORIC PRESERVATION,,WATERFORD,VA,21800 TOWN CENTER PLAZA #266A/230,STERLING,VA,0.0,0.0
8405100657,LOUDOUN MUSEUM,HISTORY MUSEUM,,LEESBURG,VA,,,,112347.0,107297.0
8405100314,LOUDOUN RESTORATION AND PRESERVATION SOCIETY,HISTORIC PRESERVATION,,LEESBURG,VA,PO BOX 351,LEESBURG,VA,2360.0,2360.0
8405100288,LOUISA COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,LOUISA,VA,,,,190690.0,190690.0
8405100458,LOVETTSVILLE HISTORICAL SOCIETY,HISTORIC PRESERVATION,,LOVETTSVILLE,VA,4 EAST PENNSYLVANIA AVE,LOVETTSVILLE,VA,0.0,0.0
8405100877,LUNENBURG COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,VICTORIA,VA,,,,0.0,0.0
8405100991,LYNCHBURG CHARITABLE CONSTRUCTION TR,HISTORIC PRESERVATION,,LYNCHBURG,VA,,,,1.0,
8409400337,LYNCHBURG FIRE DEPARTMENT MUSEUM,GENERAL MUSEUM,,LYNCHBURG,VA,,,,0.0,0.0
8405100085,LYNCHBURG MUSEUM,GENERAL MUSEUM,,LYNCHBURG,VA,,,,34013.0,34013.0
8405100855,LYNCHBURG MUSEUM FOUNDATION,GENERAL MUSEUM,,LYNCHBURG,VA,,,,34013.0,34013.0
8405100082,LYNCHBURG MUSEUM SYSTEM,GENERAL MUSEUM,,LYNCHBURG,VA,901 COURT ST,LYNCHBURG,VA,34013.0,34013.0
8409500624,M. T. BRACKHILL PLANETARIUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,EASTERN MENNONITE UNIVERSITY,HARRISONBURG,VA,,,,52140360.0,50791238.0
8405100557,MACCALLUM MORE MUSEUM AND GARDENS,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",,CHASE CITY,VA,,,,207777.0,207777.0
8405100703,MADISON COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,MADISON,VA,,,,0.0,0.0
8405100840,MAGNOLIA GARDENS,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",,NORFOLK,VA,,,,387395.0,387395.0
8405100363,MAHONES TAVERN AND MUSEUM,HISTORIC PRESERVATION,,COURTLAND,VA,22341 MAIN STREET,COURTLAND,VA,0.0,0.0
8409503635,MAIER MUSEUM OF ART,ART MUSEUM,RANDOLPH COLLEGE,LYNCHBURG,VA,,,,34713582.0,34713582.0
8405100276,MAN AND THE SEA PROJECT,GENERAL MUSEUM,,WILLIAMSBURG,VA,,,,0.0,0.0
8405100095,MANASSAS MUSEUM,GENERAL MUSEUM,,MANASSAS,VA,,,,0.0,0.0
8405100726,MANASSAS MUSEUM ASSOCIATES,GENERAL MUSEUM,,MANASSAS,VA,,,,0.0,0.0
8405100376,MANASSAS VOLUNTEER FIRE COMPANY MUSEUM,ART MUSEUM,,MANASSAS,VA,PO BOX 46,MANASSAS,VA,0.0,0.0
8409503645,MARGARET MARTIN GEHMAN ART GALLERY,ART MUSEUM,EASTERN MENNONITE UNIVERSITY,HARRISONBURG,VA,,,,52140360.0,50791238.0
8405100595,MARINERS MUSEUM,GENERAL MUSEUM,,NEWPORT NEWS,VA,100 MUSEUM DR,NEWPORT NEWS,VA,7894776.0,7005605.0
8409503654,MARSH ART GALLERY,ART MUSEUM,UNIVERSITY OF RICHMOND,RICHMOND,VA,,,,807037924.0,0.0
8405100817,MARTINSVILLE-HENRY COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,MARTINSVILLE,VA,1 EAST MAIN STREET,MARTINSVILLE,VA,43920.0,43920.0
8405100614,MARY BALL WASHINGTON MUSEUM & LIBRARY,HISTORY MUSEUM,,LANCASTER,VA,8346 MARY BALL RD,LANCASTER,VA,195566.0,143364.0
8405100290,MATHEWS COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,MATHEWS,VA,,,,19082.0,16513.0
8405100958,MAYMONT FOUNDATION,HISTORIC PRESERVATION,,RICHMOND,VA,,,,6664576.0,6339699.0
8405100229,MCGHEE FOUNDATION,HISTORY MUSEUM,,MIDDLEBURG,VA,36276 MOUNTVILLE ROAD,MIDDLEBURG,VA,3137540.0,-67343.0
8405101053,MCINTIRE BOTANICAL GARDEN,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",,CHARLOTTESVILLE,VA,646 DAVIS AVE,CHARLOTTESVILLE,VA,0.0,0.0
8405100718,MCLEAN ART SOCIETY,ART MUSEUM,,OAKTON,VA,,,,0.0,0.0
8405100821,MCLEAN PROJECT FOR THE ARTS,ART MUSEUM,,MC LEAN,VA,,,,178240.0,178240.0
8405100780,MENOKIN FOUNDATION,GENERAL MUSEUM,,WARSAW,VA,4037 MENOKIN RD,WARSAW,VA,855706.0,410561.0
8405100256,MERRITT HUNTINGTON MEMORIAL SYMPOSIUM,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",,VIRGINIA BEACH,VA,,,,0.0,0.0
8405100496,MIDDLEBURG MUSEUM FOUNDATION,HISTORY MUSEUM,,MIDDLEBURG,VA,102 THE PLAINS ROAD,MIDDLEBURG,VA,0.0,0.0
8405100102,MIDDLESEX COUNTY MUSEUM,GENERAL MUSEUM,,SALUDA,VA,,,,0.0,0.0
8405101009,MIDDLESEX COUNTY MUSEUM & HISTORICAL SOCIETY,HISTORIC PRESERVATION,,URBANNA,VA,777 GENERAL PULLER HIGHWAY,SALUDA,VA,0.0,0.0
8405100333,MIDLOTHIAN VOLUNTEER COALITION,HISTORIC PRESERVATION,,MIDLOTHIAN,VA,,,,0.0,0.0
8405100702,MILES B CARPENTER MUSEUM,HISTORY MUSEUM,,WAVERLY,VA,POB 1376 201 HUNTER STREET,WAVERLY,VA,25491.0,23971.0
8405100340,MILITARY AVIATION MUSEUM,GENERAL MUSEUM,,VIRGINIA BCH,VA,,,,775484.0,518698.0
8405100625,MILL MOUNTAIN ZOO,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",,ROANOKE,VA,,,,768283.0,707580.0
8405100440,MILLBORO PRESERVATION AND CULTURAL ASSOCIATION,HISTORIC PRESERVATION,,MILLBORO,VA,,,,44374.0,40075.0
8405100097,MILLER-KITE HOUSE,HISTORIC PRESERVATION,,ELKTON,VA,,,,0.0,0.0
8409400367,MILLERS HOUSE MUSEUM,GENERAL MUSEUM,,LEXINGTON,VA,,,,0.0,0.0
8405100753,MONACAN INDIAN NATION,HISTORY MUSEUM,,MADISON HTS,VA,2009 KENMORE ROAD,MADISON HTS,VA,78116.0,46319.0
8405100550,MONTGOMERY MUSEUM AND LEWIS MILLER REGIONAL ART CENTER,ART MUSEUM,,CHRISTIANSBRG,VA,300 PEPPER ST S,CHRISTIANSBURG,VA,124342.0,116096.0
8405100420,MONTPELIER FOUNDATION,HISTORY MUSEUM,,MONTPELIER,VA,13384 LAUNDRY ROAD,MONTPELIER,VA,2311316.0,2165507.0
8405101034,MORATTICO WATERFRONT MUSEUM,GENERAL MUSEUM,,MORATTICO,VA,,,,58896.0,48307.0
8405100368,MORGANTINA,HISTORIC PRESERVATION,,CHARLOTTESVILLE,VA,,,,0.0,0.0
8405100090,MORVEN PARK,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",,LEESBURG,VA,17263 SOUTHERN PLANTER LN,LEESBURG,VA,6346467.0,
8405100796,MOSBY HERITAGE AREA ASSOCIATION,HISTORIC PRESERVATION,,MIDDLEBURG,VA,1461 ATOKA ROAD,MARSHALL,VA,235776.0,233613.0
8405100597,MOUNT VERNON LADIES ASSOCIATION OF THE UNION,HISTORIC PRESERVATION,,MOUNT VERNON,VA,PO BOX 110,MOUNT VERNON,VA,193550910.0,51575010.0
8405100850,MT JACKSON MUSEUM,HISTORY MUSEUM,,NEW MARKET,VA,PO BOX 112,MT JACKSON,VA,0.0,0.0
8405100391,MT PLEASANT PRESERVATION SOCIETY,HISTORY MUSEUM,,MARION,VA,,,,0.0,0.0
8405101000,MURFREESBORO HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,,MURFREESBORO,VA,116 E MAIN STREET,MURFREESBORO,NC,1287390.0,1262390.0
8405100083,MUSCARELLE MUSEUM OF ART,ART MUSEUM,,WILLIAMSBURG,VA,603 JAMESTOWN ROAD,WILLIAMSBURG,VA,1225109.0,762747.0
8405100474,MUSEUM IN MINIATURE FOUNDATION,GENERAL MUSEUM,,FORK UNION,VA,,,,0.0,0.0
8405100100,MUSEUM OF BAGS,GENERAL MUSEUM,,MCLEAN,VA,,,,12910.0,
8405100895,MUSEUM OF CHARLOTTE COUNTY,GENERAL MUSEUM,,CHARLOTTE C H,VA,125 DAVID BRUCE AVE (SIDE DOOR),CHARLOTTE C H,VA,0.0,0.0
8405100077,MUSEUM OF CULPEPER HISTORY,HISTORY MUSEUM,,CULPEPER,VA,,,,222658.0,213656.0
8409500687,MUSEUM OF EARTH AND LIFE HISTORY,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,LIBERTY UNIVERSITY,LYNCHBURG,VA,,,,1125566232.0,884784138.0
8401100228,MUSEUM OF SCIENCE FICTION,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,ALEXANDRIA,VA,,WASHINGTON,DC,0.0,0.0
8405100093,MUSEUM OF SHENANDOAH VALLEY,GENERAL MUSEUM,,WINCHESTER,VA,,,,1272992.0,1096985.0
8405100602,MUSEUM OF THE CONFEDERACY,GENERAL MUSEUM,,RICHMOND,VA,,,,2365581.0,1766682.0
8405100098,MUSEUM OF THE MIDDLE APPALACHIANS,GENERAL MUSEUM,,SALTVILLE,VA,,,,64736.0,51677.0
8409502365,MUSEUM OF THE SHENANDOAH VALLEY,GENERAL MUSEUM,,WINCHESTER,VA,901 AMHERST STREET,WINCHESTER,VA,12798210.0,7408518.0
8405100209,MUSEUM OF UNDERWATER ARCHAEOLOGY,GENERAL MUSEUM,,MANASSAS,VA,,,,0.0,0.0
8405100860,MUSEUM OF VALOR,HISTORY MUSEUM,,SPOTSYLVANIA,VA,,,,0.0,0.0
8405100345,MUSEUMS OF APPALACHIA,GENERAL MUSEUM,,MARION,VA,,,,0.0,0.0
8405100240,MUSIC IN TIME,HISTORIC PRESERVATION,,LEESBURG,VA,25 CATOCIN CIRCLE SE 1414,LEESBURG,VA,0.0,0.0
8405100337,NATIONAL CIVIL WAR CHAPLAINS MUSEUM,HISTORIC PRESERVATION,,LYNVHBURG,VA,,,,0.0,0.0
8405100526,NATIONAL CUSTOMS MUSEUM,GENERAL MUSEUM,,ALEXANDRIA,VA,,,,0.0,0.0
8405100238,NATIONAL MUSEUM OF AMERICANS IN WARTIME,HISTORY MUSEUM,,NOKESVILLE,VA,PO BOX 30,FAIRFAX,VA,1671328.0,1671328.0
8405100300,NATIONAL SKYDIVING MUSEUM,GENERAL MUSEUM,,FREDERICKSBRG,VA,,,,425558.0,393074.0
8405100971,NATIONAL SPORTING LIBRARY,GENERAL MUSEUM,,MIDDLEBURG,VA,,,,1607696.0,946390.0
8405100296,NATIONAL TOBACCO TEXTILE MUSEUM,ART MUSEUM,,DANVILLE,VA,,,,0.0,0.0
8405100810,NATIONAL WOMENS HISTORY MUSEUM,HISTORY MUSEUM,,ALEXANDRIA,VA,,,,1572165.0,1503932.0
8405100280,NAVAL HERITAGE SOCIETY,HISTORIC PRESERVATION,,FAIRFAX STATION,VA,,,,0.0,0.0
8405100427,NAVY SEAL FOUNDATION,HISTORY MUSEUM,,VIRGINIA BCH,VA,,,,23413218.0,10747860.0
8409503771,NEIL BRITTON GALLERY,ART MUSEUM,VIRGINIA WESLEYAN COLLEGE,NORFOLK,VA,,,,71162486.0,54386140.0
8405101047,NEW KENT HISTORICAL SOCIETY,HISTORIC PRESERVATION,,NEW KENT,VA,12007 COURTHOUSE CIRCLE,NEW KENT,VA,0.0,0.0
8405100260,NEW LONDON VIRGINIA,HISTORY MUSEUM,,BEDFORD,VA,594 ALUM SPRINGS RD,LYNCHBURG,VA,0.0,0.0
8405100616,NEW RIVER HISTORICAL SOCIETY,HISTORIC PRESERVATION,,NEWBERN,VA,5240 WILDERNESS ROAD,DUBLIN,VA,0.0,0.0
8405100426,NEWSOME HOUSE MUSEUM AND CULTURAL CENTER,GENERAL MUSEUM,,NEWPORT NEWS,VA,,,,0.0,0.0
8405100449,NORFOLK & WESTERN HISTORICAL SOCIETY,HISTORIC PRESERVATION,,ROANOKE,VA,,,,249641.0,190650.0
8405100084,NORFOLK BOTANICAL GARDEN,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",,NORFOLK,VA,,,,5572625.0,4434471.0
8405100457,NORFOLK FIRE-RESCUE MUSEUM,GENERAL MUSEUM,,NORFOLK,VA,,,,0.0,0.0
8405100607,NORFOLK HISTORICAL SOCIETY,HISTORIC PRESERVATION,,NORFOLK,VA,227 W FREEMASON STREET,NORFOLK,VA,59957.0,59957.0
8405100881,NORFOLK PRESERVATION ALLIANCE,HISTORIC PRESERVATION,,NORFOLK,VA,PO BOX 3338,NORFOLK,VA,0.0,0.0
8405100531,NORTH-SOUTH SKIRMISH ASSOCIATION,HISTORIC PRESERVATION,,CHRISTIANSBRG,VA,,,,329079.0,301683.0
8405101004,NORTHERN NECK FARM MUSEUM AT COOPERS LANDING LUTHER WELCH,GENERAL MUSEUM,,HEATHSVILLE,VA,,,,49319.0,41534.0
8405100514,NORTHERN NECK OF VIRGINIA HISTORICAL SOCIETY,HISTORIC PRESERVATION,,MONTROSS,VA,,,,27182.0,27182.0
8405100742,NORTHERN VIRGINIA N-TRAK,HISTORIC PRESERVATION,,SPRINGFIELD,VA,,,,0.0,0.0
8405100524,NORTHSIDE HIGH MUSEUM,GENERAL MUSEUM,,JAVA,VA,,,,0.0,0.0
8405100977,NORTHUMBERLAND COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,HEATHSVILLE,VA,86 BACK ST,HEATHSVILLE,VA,40805.0,40805.0
8405100661,NORTHUMBERLAND PRESERVATION,HISTORIC PRESERVATION,,KILMARNOCK,VA,,,,0.0,0.0
8405100042,O. WINSTON LINK MUSEUM,GENERAL MUSEUM,,ROANOKE,VA,,,,1214697.0,987644.0
8405100430,OAK RIDGE HISTORICAL SOCIETY,HISTORIC PRESERVATION,,ARRINGTON,VA,,,,34.0,
8405101001,OAKLAND-THE NELSON COUNTY MUSEUM OF HISTORY,HISTORY MUSEUM,,LOVINGSTON,VA,5365 THOMAS NELSON HIGHWAY,ARRINGTON,VA,45090.0,43937.0
8405100643,OATLANDS,HISTORIC PRESERVATION,,LEESBURG,VA,,,,1456003.0,1301948.0
8405100289,OCCOQUAN HISTORICAL SOCIETY,HISTORIC PRESERVATION,,OCCOQUAN,VA,413 MILL STREET,OCCOQUAN,VA,0.0,0.0
8405100650,OLD CHURCH GALLERY,ART MUSEUM,,FLOYD,VA,,,,0.0,0.0
8405100068,OLD COURT HOUSE CIVIL WAR MUSEUM,HISTORY MUSEUM,,WINCHESTER,VA,,,,61309.0,61309.0
8405100851,OLD COURTHOUSE CIVIL WAR MUSEUM,HISTORY MUSEUM,,WINCHESTER,VA,,,,61309.0,61309.0
8405100569,OLD DOMINION HISTORICAL FIRE SOCIETY,HISTORIC PRESERVATION,,CHESTER,VA,,,,0.0,0.0
8405100043,OLD DOMINION RAILWAY MUSEUM,HISTORY MUSEUM,,RICHMOND,VA,,,,179394.0,148166.0
8405100897,OLD HIGH SCHOOL RENOVATION,HISTORIC PRESERVATION,,CHILHOWIE,VA,807 CHILHOWIE ST,CHILHOWIE,VA,0.0,0.0
8405100915,OLD TOWN COVINGTON,HISTORIC PRESERVATION,,COVINGTON,VA,,,,0.0,0.0
8409503819,OLIN HALL AND SMOYER GALLERIES,ART MUSEUM,ROANOKE COLLEGE,SALEM,VA,,,,107599422.0,107599422.0
8405100624,ORANGE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,ORANGE,VA,,,,0.0,0.0
8405100286,ORGAN HISTORICAL SOCIETY,HISTORIC PRESERVATION,,RICHMOND,VA,,,,956696.0,660627.0
8405100993,OSS SOCIETY,HISTORIC PRESERVATION,,FALLS CHURCH,VA,,,,526907.0,254023.0
8405100998,OUTER BANKS LIGHTHOUSE SOCIETY,HISTORIC PRESERVATION,,BEAVERDAM,VA,,,,0.0,0.0
8405101007,OVERMOUNTAIN VICTORY TRAIL ASSOCIATION,HISTORIC PRESERVATION,,ABINGDON,VA,,,,0.0,0.0
8409400537,OYSTER MUSEUM,GENERAL MUSEUM,,CHINCOTEAGUE,VA,,,,221351.0,202813.0
8405100318,PAGE COUNTY HERITAGE ASSOCIATION,HISTORIC PRESERVATION,,LURAY,VA,,,,0.0,0.0
8405101019,PAGE COUNTY STEAM & GAS ASSOCIATION,HISTORIC PRESERVATION,,LURAY,VA,,,,0.0,0.0
8409400542,PAGE VALLEY RAIL HISTORICAL SOCIETY,HISTORIC PRESERVATION,,LURAY,VA,,,,0.0,0.0
8405100811,PAGE-NELSON SOCIETY OF VIRGINIA,GENERAL MUSEUM,,LANEXA,VA,,,,6453.0,6453.0
8405100380,PANJAB DIGITAL LIBRARY USA,HISTORIC PRESERVATION,,IRVING,VA,21028 ROAMING SHORES TER,ASHBURN,VA,130673.0,130673.0
8405100301,PATRICK COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,STUART,VA,116 W BLUE RIDGE ST,STUART,VA,0.0,0.0
8405100863,PAXTON HOUSE HISTORICAL SOCIETY,HISTORIC PRESERVATION,,BUENA VISTA,VA,,,,0.0,0.0
8405100861,PENINSULA ARTILLERY,HISTORIC PRESERVATION,,MIDLOTHIAN,VA,,,,0.0,0.0
8405100555,PENINSULA MUSEUMS FORUM,GENERAL MUSEUM,,POQUOSON,VA,,,,0.0,0.0
8405100072,PETERSBURG MUSEUMS,GENERAL MUSEUM,,PETERSBURG,VA,,,,0.0,0.0
8405100364,PETERSBURG MUSEUMS FOUNDATION,GENERAL MUSEUM,,PETERSBURG,VA,,,,0.0,0.0
8405100879,PICKETT SOCIETY,HISTORIC PRESERVATION,,RICHMOND,VA,,,,0.0,0.0
8405100503,PIEDMONT ARTS ASSOCIATION,ART MUSEUM,,MARTINSVILLE,VA,,,,995634.0,606405.0
8405100630,PITTSYLVANIA HISTORICAL SOCIETY,HISTORIC PRESERVATION,,CHATHAM,VA,330 WHITEHEAD C,CHATHAM,VA,22850.0,20458.0
8405100450,PLAINS DISTRICT MEMORIAL MUSEUM,HISTORY MUSEUM,,TIMBERVILLE,VA,,,,24482.0,22379.0
8405100580,POE FOUNDATION,HISTORY MUSEUM,,RICHMOND,VA,,,,427846.0,378347.0
8405100640,POINT OF HONOR,HISTORY MUSEUM,,CHARLOTTE,VA,,,,649596.0,57908.0
8405100064,POQUOSON MUSEUM,HISTORY MUSEUM,,POQUOSON,VA,,,,34032.0,28628.0
8405100767,PORTSMOUTH MUSEUMS FOUNDATION,GENERAL MUSEUM,,PORTSMOUTH,VA,521 MIDDLE ST,PORTSMOUTH,VA,354775.0,305637.0
8405100567,POTOMAC VALLEY AQUARIUM SOCIETY,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",,MERRIFIELD,VA,PO BOX 664,MERRIFIELD,VA,0.0,0.0
8405100058,POWHATAN COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,POWHATAN,VA,,,,54766.0,54766.0
8405100645,POWHATAN COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,POWHATAN,VA,3880 OLD BUCKINGHAM RD,POWHATAN,VA,0.0,0.0
8405100492,PRESERVATION NORTHERN NECK & MIDDLE PENINSULA,HISTORIC PRESERVATION,,WARSAW,VA,,,,0.0,0.0
8405100909,PRESERVATION OF HENRICO ANTIQUITIES,HISTORIC PRESERVATION,,RICHMOND,VA,,,,0.0,0.0
8405100321,PRESERVATION OF HISTORIC WINCHESTER,HISTORIC PRESERVATION,,WINCHESTER,VA,,,,59189.0,53695.0
8405100756,PRESERVATION PIEDMONT,HISTORIC PRESERVATION,,CHARLOTTESVILLE,VA,,,,0.0,0.0
8405100282,PRICE FAMILY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,CHRISTIANSBURG,VA,,,,0.0,0.0
8405100936,PRINCE GEORGE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,PRINCE GEORGE,VA,6404 COURTHOUSE RD,PRINCE GEORGE,VA,126290.0,120431.0
8405100549,PRINCE WILLIAM COUNTY GENEALOGICAL SOCIETY,HISTORIC PRESERVATION,,MANASSAS,VA,,,,0.0,0.0
8405101084,PRINCE WILLIAM FOREST PARK,HISTORIC PRESERVATION,,TRIANGLE,VA,,,,56813.0,56813.0
8405100975,PRINCESS ANNE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,VIRGINIA BEACH,VA,,,,0.0,0.0
8405100483,PROJECT 1619,GENERAL MUSEUM,,HAMPTON,VA,,,,0.0,0.0
8405100856,PROSPECT HISTORICAL SOCIETY,HISTORIC PRESERVATION,,PROSPECT,VA,,,,0.0,0.0
8405100999,RAILROAD HISTORIC PRESERVATION TRUST,HISTORIC PRESERVATION,,MANASSAS,VA,9255 CENTER ST STE 406,MANASSAS,VA,0.0,0.0
8405100423,RAILROAD MUSEUM OF VIRGINIA,GENERAL MUSEUM,,PORTSMOUTH,VA,,,,29553.0,29553.0
8405100871,RAPPAHANNOCK COLONIAL HERITAGE SOCIETY,HISTORIC PRESERVATION,,FREDERICKSBURG,VA,,,,0.0,0.0
8405100981,RAPPAHANNOCK HISTORICAL SOCIETY,HISTORIC PRESERVATION,,WASHINGTON,VA,,,,0.0,0.0
8405100485,RAVEN THEATER AND COAL MUSEUM,GENERAL MUSEUM,,RAVEN,VA,,,,0.0,0.0
8405100729,RAWLS MUSEUM ARTS,ART MUSEUM,,COURTLAND,VA,,,,170109.0,135471.0
8405101051,RECTORTOWN,HISTORIC PRESERVATION,,RECTORTOWN,VA,PO BOX 312,RECTORTOWN,VA,0.0,0.0
8405100054,REEDVILLE FISHERMEN'S MUSEUM,GENERAL MUSEUM,,REEDVILLE,VA,504 MAIN ST,REEDVILLE,VA,326785.0,290046.0
8409503926,REEVES CENTER FOR RESEARCH AND EXHIBITION OF PORCELAIN AND PAINTINGS,ART MUSEUM,WASHINGTON AND LEE UNIVERSITY,LEXINGTON,VA,,,,528999583.0,193982696.0
8405100207,REMINGTON COMMUNITY PARTNERSHIP,HISTORIC PRESERVATION,,REMINGTON,VA,,,,0.0,0.0
8405100416,RESTON HISTORIC TR,GENERAL MUSEUM,,RESTON,VA,,,,311539.0,304603.0
8405100067,RESTON HISTORIC TRUST,HISTORIC PRESERVATION,,RESTON,VA,,,,311539.0,304603.0
8409501754,REUEL B. PRITCHETT MUSEUM,GENERAL MUSEUM,BRIDGEWATER COLLEGE,BRIDGEWATER,VA,,,,85561716.0,78854625.0
8405100912,RICHMOND BATTLEFIELDS ASSOCIATION,HISTORIC PRESERVATION,,RICHMOND,VA,,,,28674.0,28674.0
8405100052,RICHMOND CHILDREN'S MUSEUM,CHILDREN'S MUSEUM,,RICHMOND,VA,,,,4776719.0,4178423.0
8405100995,RICHMOND COUNTY MUSEUM,GENERAL MUSEUM,,WARSAW,VA,5874 RICHMOND ROAD,WARSAW,VA,0.0,0.0
8405100257,RICHMOND FREDERICKSBURG AND POTOMAC RAILROAD,GENERAL MUSEUM,,FREDERICKSBURG,VA,2607 SALEM CHURCH ROAD,FREDERICKSBURG,VA,0.0,0.0
8405100508,RICHMOND LINKS - 3321 MONUMENT AVENUE,HISTORIC PRESERVATION,,RICHMOND,VA,,,,0.0,0.0
8405100773,RIGHTMIRE CHILDREN'S MUSEUM,CHILDREN'S MUSEUM,,LYNCHBURG,VA,,,,2066550.0,1986664.0
8405100369,RIVER BIRCH ANIMAL FARM,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",,LOCUST HILL,VA,,,,0.0,0.0
8405100432,RIVERMONT,HISTORIC PRESERVATION,,LYNCHBURG,VA,PO BOX 3562,LYNCHBURG,VA,0.0,0.0
8405100834,RIVERMONT HOUSE,HISTORY MUSEUM,,LYNCHBURG,VA,,,,0.0,0.0
8405100876,ROANOKE ANTIQUE VEHICLE ENDOWMENT,GENERAL MUSEUM,,ROANOKE,VA,,,,0.0,0.0
8405100061,ROANOKE MUSEUM OF FINE ARTS,ART MUSEUM,,ROANOKE,VA,110 SALEM AVE SE,ROANOKE,VA,4893350.0,3687007.0
8405100969,ROANOKE RIVER MUSEUM PRESTWOULD FOUNDATION,GENERAL MUSEUM,,CLARKSVILLE,VA,,,,56085.0,56085.0
8405100066,ROBERT E. LEE MEMORIAL ASSOCATION,HISTORIC PRESERVATION,,STRATFORD,VA,483 GREAT HOUSE ROAD,STRATFORD,VA,6188643.0,3462056.0
8405100833,ROBERT R MOTON MUSEUM,HISTORY MUSEUM,,FARMVILLE,VA,900 GRIFFIN BLVD,FARMVILLE,VA,1354076.0,1320380.0
8405100397,ROCINGHAM COUNTY BASEBALL LEAGUE MUSEUM FOUNDATION,GENERAL MUSEUM,,PENN LAIRD,VA,,,,0.0,0.0
8405100525,ROCK RUN ASSOCIATION,HISTORY MUSEUM,,FIELDALE,VA,,,,0.0,0.0
8405100294,ROCKBRIDGE HISTORICAL SOCIETY,HISTORIC PRESERVATION,,LEXINGTON,VA,101 E WASHINGTON STREET,LEXINGTON,VA,89736.0,
8409400576,ROCKINGHAM SPRINGS ARBORETUM,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",,MASSANUTTEN,VA,,,,0.0,0.0
8405100793,ROCKVILLE CENTERVILLE STEAM GAS HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,,RICHMOND,VA,,,,381963.0,381963.0
8405100059,ROSEWELL FOUNDATION,HISTORIC PRESERVATION,,GLOUCESTER,VA,,,,75733.0,75048.0
8405100812,RURAL RETREAT HISTORICAL SOCIETY,HISTORIC PRESERVATION,,RURAL RETREAT,VA,113 NORTH MAIN STREET,RURAL RETREAT,VA,0.0,0.0
8405100409,SAILOR'S CREEK BATTLEFIELD STATE PARK,HISTORIC PRESERVATION,,RICE,VA,,,,0.0,0.0
